customer_id,customer_type,method,rank,product_id,product_name,producer_id,score,reason_codes,reason_text
C000010,community_group,frequency_recency,3,P000132,Leek and Onion Box,PR000003,0.656034,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000011,restaurant,frequency_recency,1,P000090,Vine-Ripened Salad Tomatoes,PR000009,0.789836,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000011,restaurant,frequency_recency,2,P000134,Olive and Herb Ciabatta,PR000005,0.587516,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000011,restaurant,frequency_recency,3,P000109,Salted Farm Butter,PR000004,0.518646,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000012,community_group,frequency_recency,1,P000132,Leek and Onion Box,PR000003,0.821971,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000012,community_group,frequency_recency,2,P000134,Olive and Herb Ciabatta,PR000005,0.761516,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000012,community_group,frequency_recency,3,P000139,Farmhouse Halloumi,PR000010,0.724664,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000013,young_professional,frequency_recency,1,P000114,Chestnut Mushrooms,PR000009,0.839368,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000013,young_professional,frequency_recency,2,P000116,Oat and Honey Tin Loaf,PR000011,0.629634,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000013,young_professional,frequency_recency,3,P000126,Mixed Salad Leaves,PR000009,0.346848,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000014,family,frequency_recency,1,P000120,Golden Beetroot,PR000003,0.723656,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000014,family,frequency_recency,2,P000110,Stoneground Flatbreads,PR000005,0.619755,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000014,family,frequency_recency,3,P000098,Rosemary Focaccia Slab,PR000005,0.558643,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000015,community_group,frequency_recency,1,P000096,New Season Potatoes,PR000003,0.799861,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000015,community_group,frequency_recency,2,P000125,Bristol Orchard Apple Juice,PR000008,0.561653,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000015,community_group,frequency_recency,3,P000092,Seeded Wholemeal Rolls,PR000011,0.534291,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000016,restaurant,frequency_recency,1,P000085,Grass-Fed Whole Milk,PR000004,0.814265,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000016,restaurant,frequency_recency,2,P000088,Wye Valley Asparagus Bunch,PR000007,0.676105,frequently_ordered_by_customer|ordered_recently|common_for_customer_type,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment."
C000016,restaurant,frequency_recency,3,P000098,Rosemary Focaccia Slab,PR000005,0.575197,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000017,community_group,frequency_recency,1,P000102,Curly Green Kale,PR000009,0.713973,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000017,community_group,frequency_recency,2,P000092,Seeded Wholemeal Rolls,PR000011,0.656627,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000017,community_group,frequency_recency,3,P000091,Live Natural Yoghurt,PR000010,0.62449,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000018,family,frequency_recency,1,P000104,Morning Breakfast Buns,PR000011,0.830379,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000018,family,frequency_recency,2,P000122,Rye and Caraway Boule,PR000005,0.764745,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000018,family,frequency_recency,3,P000096,New Season Potatoes,PR000003,0.762078,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000020,community_group,frequency_recency,1,P000096,New Season Potatoes,PR000003,0.834799,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000020,community_group,frequency_recency,2,P000102,Curly Green Kale,PR000009,0.635855,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000020,community_group,frequency_recency,3,P000087,Bramley Apple Chutney,PR000006,0.633061,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000021,restaurant,frequency_recency,1,P000124,Early Season Pea Shoots,PR000007,0.789368,frequently_ordered_by_customer|ordered_recently|common_for_customer_type,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment."
C000021,restaurant,frequency_recency,2,P000094,Wild Garlic Leaves,PR000013,0.673578,frequently_ordered_by_customer|ordered_recently|common_for_customer_type,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment."
C000021,restaurant,frequency_recency,3,P000121,Kefir Drinking Yoghurt,PR000004,0.653786,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000022,community_group,frequency_recency,1,P000096,New Season Potatoes,PR000003,0.663793,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000022,community_group,frequency_recency,2,P000130,Nettle and Spinach Soup Mix,PR000013,0.613419,frequently_ordered_by_customer,Recommended because it is ordered repeatedly by this customer.
C000022,community_group,frequency_recency,3,P000097,Aged Farmhouse Cheddar,PR000004,0.560748,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000024,family,frequency_recency,1,P000126,Mixed Salad Leaves,PR000009,0.797195,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000024,family,frequency_recency,2,P000084,Heritage Rainbow Carrots,PR000003,0.522195,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000024,family,frequency_recency,3,P000089,Conference Pears,PR000008,0.472178,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000026,restaurant,frequency_recency,1,P000122,Rye and Caraway Boule,PR000005,0.735447,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000026,restaurant,frequency_recency,2,P000132,Leek and Onion Box,PR000003,0.683951,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000026,restaurant,frequency_recency,3,P000115,Pouring Cream,PR000010,0.664113,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000027,community_group,frequency_recency,1,P000091,Live Natural Yoghurt,PR000010,0.725356,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000027,community_group,frequency_recency,2,P000113,Autumn Raspberries,PR000008,0.657047,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000027,community_group,frequency_recency,3,P000084,Heritage Rainbow Carrots,PR000003,0.494803,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000028,family,frequency_recency,1,P000132,Leek and Onion Box,PR000003,0.779093,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000028,family,frequency_recency,2,P000125,Bristol Orchard Apple Juice,PR000008,0.753093,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000028,family,frequency_recency,3,P000091,Live Natural Yoghurt,PR000010,0.398426,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000030,community_group,frequency_recency,1,P000119,Blackcurrant Punnets,PR000002,0.779265,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000030,community_group,frequency_recency,2,P000123,Gooseberry Compote,PR000006,0.609345,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000030,community_group,frequency_recency,3,P000127,Smoked Farmhouse Cheese,PR000010,0.57314,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000031,restaurant,frequency_recency,1,P000094,Wild Garlic Leaves,PR000013,0.665442,frequently_ordered_by_customer|common_for_customer_type,"Recommended because it is ordered repeatedly by this customer, common for this customer segment."
C000031,restaurant,frequency_recency,2,P000136,Baby Turnips with Greens,PR000007,0.628776,frequently_ordered_by_customer|common_for_customer_type,"Recommended because it is ordered repeatedly by this customer, common for this customer segment."
C000031,restaurant,frequency_recency,3,P000134,Olive and Herb Ciabatta,PR000005,0.530819,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000032,community_group,frequency_recency,1,P000129,Runner Bean Piccalilli,PR000012,0.779758,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000032,community_group,frequency_recency,2,P000092,Seeded Wholemeal Rolls,PR000011,0.527262,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000032,community_group,frequency_recency,3,P000109,Salted Farm Butter,PR000004,0.483928,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000033,young_professional,frequency_recency,1,P000131,Damson Plums,PR000002,0.73447,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000033,young_professional,frequency_recency,2,P000084,Heritage Rainbow Carrots,PR000003,0.509531,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000033,young_professional,frequency_recency,3,P000101,Forced Rhubarb Stems,PR000008,0.504731,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000034,family,frequency_recency,1,P000099,Pickled Beetroot Slices,PR000006,0.699917,frequently_ordered_by_customer|seasonally_available,"Recommended because it is ordered repeatedly by this customer, currently in season."
C000034,family,frequency_recency,2,P000134,Olive and Herb Ciabatta,PR000005,0.549861,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000034,family,frequency_recency,3,P000096,New Season Potatoes,PR000003,0.471312,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000037,community_group,frequency_recency,1,P000096,New Season Potatoes,PR000003,0.788965,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000037,community_group,frequency_recency,2,P000102,Curly Green Kale,PR000009,0.776487,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000037,community_group,frequency_recency,3,P000132,Leek and Onion Box,PR000003,0.736737,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000038,family,frequency_recency,1,P000119,Blackcurrant Punnets,PR000002,0.697656,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000038,family,frequency_recency,2,P000116,Oat and Honey Tin Loaf,PR000011,0.54299,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000038,family,frequency_recency,3,P000134,Olive and Herb Ciabatta,PR000005,0.340507,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000041,restaurant,frequency_recency,1,P000084,Heritage Rainbow Carrots,PR000003,0.768451,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000041,restaurant,frequency_recency,2,P000097,Aged Farmhouse Cheddar,PR000004,0.754191,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000041,restaurant,frequency_recency,3,P000088,Wye Valley Asparagus Bunch,PR000007,0.67425,frequently_ordered_by_customer|common_for_customer_type,"Recommended because it is ordered repeatedly by this customer, common for this customer segment."
C000042,community_group,frequency_recency,1,P000137,Red Gooseberries,PR000008,0.832999,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000042,community_group,frequency_recency,2,P000133,Buttermilk,PR000004,0.60518,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000042,community_group,frequency_recency,3,P000108,Baby Spinach Leaves,PR000003,0.579277,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000043,young_professional,frequency_recency,1,P000114,Chestnut Mushrooms,PR000009,0.821971,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000043,young_professional,frequency_recency,2,P000134,Olive and Herb Ciabatta,PR000005,0.795571,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000043,young_professional,frequency_recency,3,P000098,Rosemary Focaccia Slab,PR000005,0.747579,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000045,community_group,frequency_recency,1,P000095,Midsummer Strawberries,PR000002,0.72762,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000045,community_group,frequency_recency,2,P000093,Strawberry and Rhubarb Jam,PR000012,0.710524,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000045,community_group,frequency_recency,3,P000087,Bramley Apple Chutney,PR000006,0.681449,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000046,restaurant,frequency_recency,1,P000132,Leek and Onion Box,PR000003,0.789836,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000046,restaurant,frequency_recency,2,P000108,Baby Spinach Leaves,PR000003,0.63761,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000046,restaurant,frequency_recency,3,P000116,Oat and Honey Tin Loaf,PR000011,0.561326,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000047,community_group,frequency_recency,1,P000098,Rosemary Focaccia Slab,PR000005,0.791924,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000047,community_group,frequency_recency,2,P000125,Bristol Orchard Apple Juice,PR000008,0.753287,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000047,community_group,frequency_recency,3,P000111,Pear and Ginger Preserve,PR000006,0.598033,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000048,family,frequency_recency,1,P000101,Forced Rhubarb Stems,PR000008,0.690834,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000048,family,frequency_recency,2,P000115,Pouring Cream,PR000010,0.613934,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000048,family,frequency_recency,3,P000104,Morning Breakfast Buns,PR000011,0.488475,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000049,young_professional,frequency_recency,1,P000119,Blackcurrant Punnets,PR000002,0.729568,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000049,young_professional,frequency_recency,2,P000142,Fresh Horseradish Root,PR000013,0.4363,frequently_ordered_by_customer,Recommended because it is ordered repeatedly by this customer.
C000049,young_professional,frequency_recency,3,P000126,Mixed Salad Leaves,PR000009,0.420082,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000052,community_group,frequency_recency,1,P000097,Aged Farmhouse Cheddar,PR000004,0.693319,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000052,community_group,frequency_recency,2,P000091,Live Natural Yoghurt,PR000010,0.595724,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000052,community_group,frequency_recency,3,P000126,Mixed Salad Leaves,PR000009,0.587125,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000053,young_professional,frequency_recency,1,P000122,Rye and Caraway Boule,PR000005,0.770187,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000053,young_professional,frequency_recency,2,P000095,Midsummer Strawberries,PR000002,0.710136,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000053,young_professional,frequency_recency,3,P000115,Pouring Cream,PR000010,0.702374,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000054,family,frequency_recency,1,P000090,Vine-Ripened Salad Tomatoes,PR000009,0.827713,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000054,family,frequency_recency,2,P000096,New Season Potatoes,PR000003,0.766602,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000054,family,frequency_recency,3,P000128,Multiseed Bagels,PR000011,0.585935,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000055,community_group,frequency_recency,1,P000117,Red Onion Marmalade,PR000012,0.739632,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000055,community_group,frequency_recency,2,P000103,Soft Goat Cheese,PR000010,0.506958,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000055,community_group,frequency_recency,3,P000089,Conference Pears,PR000008,0.459395,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000056,restaurant,frequency_recency,1,P000140,Apple and Oat Traybake,PR000011,0.753515,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000056,restaurant,frequency_recency,2,P000094,Wild Garlic Leaves,PR000013,0.663515,frequently_ordered_by_customer|common_for_customer_type,"Recommended because it is ordered repeatedly by this customer, common for this customer segment."
C000056,restaurant,frequency_recency,3,P000110,Stoneground Flatbreads,PR000005,0.581273,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000059,young_professional,frequency_recency,1,P000103,Soft Goat Cheese,PR000010,0.771687,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000059,young_professional,frequency_recency,2,P000119,Blackcurrant Punnets,PR000002,0.714701,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000059,young_professional,frequency_recency,3,P000126,Mixed Salad Leaves,PR000009,0.713973,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000061,restaurant,frequency_recency,1,P000103,Soft Goat Cheese,PR000010,0.784747,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000061,restaurant,frequency_recency,2,P000126,Mixed Salad Leaves,PR000009,0.683835,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000061,restaurant,frequency_recency,3,P000110,Stoneground Flatbreads,PR000005,0.666681,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000062,community_group,frequency_recency,1,P000103,Soft Goat Cheese,PR000010,0.68363,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000062,community_group,frequency_recency,2,P000128,Multiseed Bagels,PR000011,0.55179,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000062,community_group,frequency_recency,3,P000125,Bristol Orchard Apple Juice,PR000008,0.502,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000064,family,frequency_recency,1,P000133,Buttermilk,PR000004,0.750272,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000064,family,frequency_recency,2,P000115,Pouring Cream,PR000010,0.433132,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000064,family,frequency_recency,3,P000109,Salted Farm Butter,PR000004,0.423269,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000066,restaurant,frequency_recency,1,P000112,Fresh Heritage Beans,PR000007,0.73176,frequently_ordered_by_customer|common_for_customer_type,"Recommended because it is ordered repeatedly by this customer, common for this customer segment."
C000066,restaurant,frequency_recency,2,P000140,Apple and Oat Traybake,PR000011,0.688367,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000066,restaurant,frequency_recency,3,P000100,Purple Sprouting Broccoli,PR000007,0.62176,frequently_ordered_by_customer|common_for_customer_type,"Recommended because it is ordered repeatedly by this customer, common for this customer segment."
C000067,community_group,frequency_recency,1,P000132,Leek and Onion Box,PR000003,0.705117,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000067,community_group,frequency_recency,2,P000115,Pouring Cream,PR000010,0.696831,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000067,community_group,frequency_recency,3,P000109,Salted Farm Butter,PR000004,0.662472,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000068,family,frequency_recency,1,P000102,Curly Green Kale,PR000009,0.742204,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000068,family,frequency_recency,2,P000122,Rye and Caraway Boule,PR000005,0.707928,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
